group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Means,SeqSimd32,100000000,,,61335584.0,ns,5
Means,SeqSimd32,100000000,,,61326333.0,ns,5
Means,SeqSimd32,100000000,,,61306750.0,ns,5
Means,SeqSimd32,100000000,,,61306625.0,ns,5
Means,SeqSimd32,100000000,,,61367917.0,ns,5
Means,SeqSimd32,100000000,,,61309792.0,ns,5
Means,SeqSimd32,100000000,,,61318416.0,ns,5
Means,SeqSimd32,100000000,,,61349125.0,ns,5
Means,SeqSimd32,100000000,,,61340291.0,ns,5
Means,SeqSimd32,100000000,,,61351083.0,ns,5
Means,SeqSimd32,100000000,,,61235750.0,ns,5
Means,SeqSimd32,100000000,,,61331959.0,ns,5
Means,SeqSimd32,100000000,,,61353875.0,ns,5
Means,SeqSimd32,100000000,,,61281083.0,ns,5
Means,SeqSimd32,100000000,,,61331000.0,ns,5
Means,SeqSimd32,100000000,,,61336750.0,ns,5
Means,SeqSimd32,100000000,,,61352833.0,ns,5
Means,SeqSimd32,100000000,,,61274917.0,ns,5
Means,SeqSimd32,100000000,,,61430917.0,ns,5
Means,SeqSimd32,100000000,,,61338167.0,ns,5
Means,SeqSimd32,100000000,,,61483625.0,ns,5
Means,SeqSimd32,100000000,,,61278542.0,ns,5
Means,SeqSimd32,100000000,,,61276750.0,ns,5
Means,SeqSimd32,100000000,,,61347791.0,ns,5
Means,SeqSimd32,100000000,,,61331833.0,ns,5
Means,SeqSimd32,100000000,,,61313292.0,ns,5
Means,SeqSimd32,100000000,,,61412666.0,ns,5
Means,SeqSimd32,100000000,,,61353375.0,ns,5
Means,SeqSimd32,100000000,,,61437250.0,ns,5
Means,SeqSimd32,100000000,,,61336208.0,ns,5
Means,SeqSimd32,100000000,,,61344125.0,ns,5
Means,SeqSimd32,100000000,,,61296875.0,ns,5
Means,SeqSimd32,100000000,,,61447000.0,ns,5
Means,SeqSimd32,100000000,,,61372000.0,ns,5
Means,SeqSimd32,100000000,,,61302792.0,ns,5
Means,SeqSimd32,100000000,,,61396084.0,ns,5
Means,SeqSimd32,100000000,,,61280542.0,ns,5
Means,SeqSimd32,100000000,,,61298583.0,ns,5
Means,SeqSimd32,100000000,,,63423917.0,ns,5
Means,SeqSimd32,100000000,,,62159792.0,ns,5
Means,SeqSimd32,100000000,,,60778625.0,ns,5
Means,SeqSimd32,100000000,,,60900750.0,ns,5
Means,SeqSimd32,100000000,,,60819042.0,ns,5
Means,SeqSimd32,100000000,,,60844584.0,ns,5
Means,SeqSimd32,100000000,,,60886292.0,ns,5
Means,SeqSimd32,100000000,,,60844000.0,ns,5
Means,SeqSimd32,100000000,,,60809500.0,ns,5
Means,SeqSimd32,100000000,,,60780333.0,ns,5
Means,SeqSimd32,100000000,,,60832750.0,ns,5
Means,SeqSimd32,100000000,,,60825625.0,ns,5
Means,SeqSimd32,100000000,,,60796542.0,ns,5
Means,SeqSimd32,100000000,,,60813708.0,ns,5
Means,SeqSimd32,100000000,,,60785333.0,ns,5
Means,SeqSimd32,100000000,,,60810875.0,ns,5
Means,SeqSimd32,100000000,,,60784625.0,ns,5
Means,SeqSimd32,100000000,,,60821083.0,ns,5
Means,SeqSimd32,100000000,,,60772750.0,ns,5
Means,SeqSimd64,10000,,,1008041.0,ns,760
Means,SeqSimd64,10000,,,1850083.0,ns,1520
Means,SeqSimd64,10000,,,2828625.0,ns,2280
Means,SeqSimd64,10000,,,4049333.0,ns,3040
Means,SeqSimd64,10000,,,5071958.0,ns,3800
Means,SeqSimd64,10000,,,6116792.0,ns,4560
Means,SeqSimd64,10000,,,7132834.0,ns,5320
Means,SeqSimd64,10000,,,7996583.0,ns,6080
Means,SeqSimd64,10000,,,8993167.0,ns,6840
Means,SeqSimd64,10000,,,9979209.0,ns,7600
Means,SeqSimd64,10000,,,11029708.0,ns,8360
Means,SeqSimd64,10000,,,12000791.0,ns,9120
Means,SeqSimd64,10000,,,12718583.0,ns,9880
Means,SeqSimd64,10000,,,13991500.0,ns,10640
Means,SeqSimd64,10000,,,14716667.0,ns,11400
Means,SeqSimd64,10000,,,15968416.0,ns,12160
Means,SeqSimd64,10000,,,16959500.0,ns,12920
Means,SeqSimd64,10000,,,17658584.0,ns,13680
Means,SeqSimd64,10000,,,18845250.0,ns,14440
Means,SeqSimd64,10000,,,19886041.0,ns,15200
Means,SeqSimd64,10000,,,20973542.0,ns,15960
Means,SeqSimd64,10000,,,21712459.0,ns,16720
Means,SeqSimd64,10000,,,22997084.0,ns,17480
Means,SeqSimd64,10000,,,23747959.0,ns,18240
Means,SeqSimd64,10000,,,24616750.0,ns,19000
Means,SeqSimd64,10000,,,25736416.0,ns,19760
Means,SeqSimd64,10000,,,26671333.0,ns,20520
Means,SeqSimd64,10000,,,27973333.0,ns,21280
Means,SeqSimd64,10000,,,28461000.0,ns,22040
Means,SeqSimd64,10000,,,29698417.0,ns,22800
Means,SeqSimd64,10000,,,30625792.0,ns,23560
Means,SeqSimd64,10000,,,31783083.0,ns,24320
Means,SeqSimd64,10000,,,32597125.0,ns,25080
Means,SeqSimd64,10000,,,33670042.0,ns,25840
Means,SeqSimd64,10000,,,34686208.0,ns,26600
Means,SeqSimd64,10000,,,35782500.0,ns,27360
Means,SeqSimd64,10000,,,36685042.0,ns,28120
Means,SeqSimd64,10000,,,37681917.0,ns,28880
Means,SeqSimd64,10000,,,38918458.0,ns,29640
Means,SeqSimd64,10000,,,39661416.0,ns,30400
Means,SeqSimd64,10000,,,40662125.0,ns,31160
Means,SeqSimd64,10000,,,41445125.0,ns,31920
Means,SeqSimd64,10000,,,42417542.0,ns,32680
Means,SeqSimd64,10000,,,43593541.0,ns,33440
Means,SeqSimd64,10000,,,44546292.0,ns,34200
Means,SeqSimd64,10000,,,45289834.0,ns,34960
Means,SeqSimd64,10000,,,46528709.0,ns,35720
Means,SeqSimd64,10000,,,47411209.0,ns,36480
Means,SeqSimd64,10000,,,48765834.0,ns,37240
Means,SeqSimd64,10000,,,49590500.0,ns,38000
Means,SeqSimd64,10000,,,50361250.0,ns,38760
Means,SeqSimd64,10000,,,51495917.0,ns,39520
Means,SeqSimd64,10000,,,52302625.0,ns,40280
Means,SeqSimd64,10000,,,54139958.0,ns,41040
Means,SeqSimd64,10000,,,54368041.0,ns,41800
Means,SeqSimd64,10000,,,56275292.0,ns,42560
Means,SeqSimd64,10000,,,56600084.0,ns,43320
Means,SeqSimd64,10000,,,56151000.0,ns,44080
Means,SeqSimd64,10000,,,58832666.0,ns,44840
Means,SeqSimd64,10000,,,60014375.0,ns,45600
Means,SeqSimd64,10000,,,60978958.0,ns,46360
Means,SeqSimd64,10000,,,62113125.0,ns,47120
Means,SeqSimd64,10000,,,63139250.0,ns,47880
Means,SeqSimd64,10000,,,64083417.0,ns,48640
Means,SeqSimd64,10000,,,64973084.0,ns,49400
Means,SeqSimd64,10000,,,66131459.0,ns,50160
Means,SeqSimd64,10000,,,66437209.0,ns,50920
Means,SeqSimd64,10000,,,67360500.0,ns,51680
Means,SeqSimd64,10000,,,68498959.0,ns,52440
Means,SeqSimd64,10000,,,69520209.0,ns,53200
Means,SeqSimd64,10000,,,70420459.0,ns,53960
Means,SeqSimd64,10000,,,71275542.0,ns,54720
Means,SeqSimd64,10000,,,72266208.0,ns,55480
Means,SeqSimd64,10000,,,73492667.0,ns,56240
Means,SeqSimd64,10000,,,74393167.0,ns,57000
Means,SeqSimd64,10000,,,75352041.0,ns,57760
Means,SeqSimd64,10000,,,76283708.0,ns,58520
Means,SeqSimd64,10000,,,77416500.0,ns,59280
Means,SeqSimd64,10000,,,78145209.0,ns,60040
Means,SeqSimd64,10000,,,81032583.0,ns,60800
Means,SeqSimd64,10000,,,80576833.0,ns,61560
Means,SeqSimd64,10000,,,82409917.0,ns,62320
Means,SeqSimd64,10000,,,82646125.0,ns,63080
Means,SeqSimd64,10000,,,83642083.0,ns,63840
Means,SeqSimd64,10000,,,84653875.0,ns,64600
Means,SeqSimd64,10000,,,85672042.0,ns,65360
Means,SeqSimd64,10000,,,86512125.0,ns,66120
Means,SeqSimd64,10000,,,87647791.0,ns,66880
Means,SeqSimd64,10000,,,88491125.0,ns,67640
Means,SeqSimd64,10000,,,89843667.0,ns,68400
Means,SeqSimd64,10000,,,90546166.0,ns,69160
Means,SeqSimd64,10000,,,91589333.0,ns,69920
Means,SeqSimd64,10000,,,92553375.0,ns,70680
Means,SeqSimd64,10000,,,93752334.0,ns,71440
Means,SeqSimd64,10000,,,94807917.0,ns,72200
Means,SeqSimd64,10000,,,95507959.0,ns,72960
Means,SeqSimd64,10000,,,96502625.0,ns,73720
Means,SeqSimd64,10000,,,97491875.0,ns,74480
Means,SeqSimd64,10000,,,98419708.0,ns,75240
Means,SeqSimd64,10000,,,99598083.0,ns,76000
Means,SeqSimd64,100000,,,1004708.0,ns,99
Means,SeqSimd64,100000,,,2007125.0,ns,198
Means,SeqSimd64,100000,,,2983917.0,ns,297
Means,SeqSimd64,100000,,,3979375.0,ns,396
Means,SeqSimd64,100000,,,5083667.0,ns,495
Means,SeqSimd64,100000,,,5967291.0,ns,594
Means,SeqSimd64,100000,,,7006208.0,ns,693
Means,SeqSimd64,100000,,,8010875.0,ns,792
Means,SeqSimd64,100000,,,9025000.0,ns,891
Means,SeqSimd64,100000,,,10312208.0,ns,990
Means,SeqSimd64,100000,,,10955250.0,ns,1089
Means,SeqSimd64,100000,,,11951459.0,ns,1188
Means,SeqSimd64,100000,,,12965625.0,ns,1287
Means,SeqSimd64,100000,,,13999542.0,ns,1386
Means,SeqSimd64,100000,,,14966292.0,ns,1485
Means,SeqSimd64,100000,,,15977959.0,ns,1584
Means,SeqSimd64,100000,,,16959458.0,ns,1683
Means,SeqSimd64,100000,,,17984416.0,ns,1782
Means,SeqSimd64,100000,,,18942375.0,ns,1881
Means,SeqSimd64,100000,,,19955500.0,ns,1980
Means,SeqSimd64,100000,,,20957834.0,ns,2079
Means,SeqSimd64,100000,,,21974875.0,ns,2178
Means,SeqSimd64,100000,,,22901208.0,ns,2277
Means,SeqSimd64,100000,,,23963291.0,ns,2376
Means,SeqSimd64,100000,,,24915000.0,ns,2475
Means,SeqSimd64,100000,,,25921750.0,ns,2574
Means,SeqSimd64,100000,,,26971875.0,ns,2673
Means,SeqSimd64,100000,,,27959041.0,ns,2772
Means,SeqSimd64,100000,,,28961542.0,ns,2871
Means,SeqSimd64,100000,,,29938583.0,ns,2970
Means,SeqSimd64,100000,,,30975458.0,ns,3069
Means,SeqSimd64,100000,,,31901125.0,ns,3168
Means,SeqSimd64,100000,,,32935958.0,ns,3267
Means,SeqSimd64,100000,,,33946542.0,ns,3366
Means,SeqSimd64,100000,,,35004834.0,ns,3465
Means,SeqSimd64,100000,,,35913833.0,ns,3564
Means,SeqSimd64,100000,,,36893458.0,ns,3663
Means,SeqSimd64,100000,,,37910875.0,ns,3762
Means,SeqSimd64,100000,,,38887250.0,ns,3861
Means,SeqSimd64,100000,,,39875417.0,ns,3960
Means,SeqSimd64,100000,,,40894708.0,ns,4059
Means,SeqSimd64,100000,,,41914083.0,ns,4158
Means,SeqSimd64,100000,,,43003041.0,ns,4257
Means,SeqSimd64,100000,,,43909292.0,ns,4356
Means,SeqSimd64,100000,,,44919292.0,ns,4455
Means,SeqSimd64,100000,,,45872333.0,ns,4554
Means,SeqSimd64,100000,,,46948625.0,ns,4653
Means,SeqSimd64,100000,,,47960000.0,ns,4752
Means,SeqSimd64,100000,,,48876375.0,ns,4851
Means,SeqSimd64,100000,,,49842416.0,ns,4950
Means,SeqSimd64,100000,,,50984583.0,ns,5049
Means,SeqSimd64,100000,,,51905583.0,ns,5148
Means,SeqSimd64,100000,,,53001042.0,ns,5247
Means,SeqSimd64,100000,,,53975667.0,ns,5346
Means,SeqSimd64,100000,,,54910417.0,ns,5445
Means,SeqSimd64,100000,,,55852833.0,ns,5544
Means,SeqSimd64,100000,,,56807041.0,ns,5643
Means,SeqSimd64,100000,,,57875083.0,ns,5742
Means,SeqSimd64,100000,,,58840333.0,ns,5841
Means,SeqSimd64,100000,,,59854375.0,ns,5940
Means,SeqSimd64,100000,,,60854916.0,ns,6039
Means,SeqSimd64,100000,,,61988917.0,ns,6138
Means,SeqSimd64,100000,,,62932250.0,ns,6237
Means,SeqSimd64,100000,,,63802416.0,ns,6336
Means,SeqSimd64,100000,,,64964875.0,ns,6435
Means,SeqSimd64,100000,,,65906333.0,ns,6534
Means,SeqSimd64,100000,,,66867791.0,ns,6633
Means,SeqSimd64,100000,,,67943333.0,ns,6732
Means,SeqSimd64,100000,,,68911125.0,ns,6831
Means,SeqSimd64,100000,,,69908541.0,ns,6930
Means,SeqSimd64,100000,,,70839625.0,ns,7029
Means,SeqSimd64,100000,,,71892875.0,ns,7128
Means,SeqSimd64,100000,,,72902500.0,ns,7227
Means,SeqSimd64,100000,,,73798750.0,ns,7326
Means,SeqSimd64,100000,,,74823084.0,ns,7425
Means,SeqSimd64,100000,,,76194000.0,ns,7524
Means,SeqSimd64,100000,,,76925041.0,ns,7623
Means,SeqSimd64,100000,,,77896500.0,ns,7722
Means,SeqSimd64,100000,,,78945250.0,ns,7821
Means,SeqSimd64,100000,,,79794042.0,ns,7920
Means,SeqSimd64,100000,,,80878708.0,ns,8019
Means,SeqSimd64,100000,,,81834416.0,ns,8118
Means,SeqSimd64,100000,,,82787625.0,ns,8217
Means,SeqSimd64,100000,,,83772500.0,ns,8316
Means,SeqSimd64,100000,,,84910583.0,ns,8415
Means,SeqSimd64,100000,,,85801208.0,ns,8514
Means,SeqSimd64,100000,,,86818500.0,ns,8613
Means,SeqSimd64,100000,,,87787291.0,ns,8712
Means,SeqSimd64,100000,,,88870875.0,ns,8811
Means,SeqSimd64,100000,,,89769750.0,ns,8910
Means,SeqSimd64,100000,,,90909000.0,ns,9009
Means,SeqSimd64,100000,,,91777625.0,ns,9108
Means,SeqSimd64,100000,,,92815959.0,ns,9207
Means,SeqSimd64,100000,,,93839750.0,ns,9306
Means,SeqSimd64,100000,,,94833958.0,ns,9405
Means,SeqSimd64,100000,,,95744167.0,ns,9504
Means,SeqSimd64,100000,,,96908042.0,ns,9603
Means,SeqSimd64,100000,,,97830000.0,ns,9702
Means,SeqSimd64,100000,,,98856959.0,ns,9801
Means,SeqSimd64,100000,,,99919875.0,ns,9900
Means,SeqSimd64,1000000,,,1066208.0,ns,11
Means,SeqSimd64,1000000,,,2127125.0,ns,22
Means,SeqSimd64,1000000,,,3174792.0,ns,33
Means,SeqSimd64,1000000,,,4244708.0,ns,44
Means,SeqSimd64,1000000,,,5316500.0,ns,55
Means,SeqSimd64,1000000,,,6357250.0,ns,66
Means,SeqSimd64,1000000,,,7431833.0,ns,77
Means,SeqSimd64,1000000,,,8501416.0,ns,88
Means,SeqSimd64,1000000,,,9552167.0,ns,99
Means,SeqSimd64,1000000,,,10846875.0,ns,110
Means,SeqSimd64,1000000,,,11717875.0,ns,121
Means,SeqSimd64,1000000,,,12759084.0,ns,132
Means,SeqSimd64,1000000,,,13825334.0,ns,143
Means,SeqSimd64,1000000,,,14899084.0,ns,154
Means,SeqSimd64,1000000,,,15951709.0,ns,165
Means,SeqSimd64,1000000,,,16998917.0,ns,176
Means,SeqSimd64,1000000,,,18074750.0,ns,187
Means,SeqSimd64,1000000,,,19185167.0,ns,198
Means,SeqSimd64,1000000,,,20234375.0,ns,209
Means,SeqSimd64,1000000,,,21280125.0,ns,220
Means,SeqSimd64,1000000,,,22384208.0,ns,231
Means,SeqSimd64,1000000,,,23399917.0,ns,242
Means,SeqSimd64,1000000,,,24403709.0,ns,253
Means,SeqSimd64,1000000,,,25497209.0,ns,264
Means,SeqSimd64,1000000,,,26558000.0,ns,275
Means,SeqSimd64,1000000,,,27682208.0,ns,286
Means,SeqSimd64,1000000,,,28667708.0,ns,297
Means,SeqSimd64,1000000,,,29780250.0,ns,308
Means,SeqSimd64,1000000,,,30858584.0,ns,319
Means,SeqSimd64,1000000,,,31862000.0,ns,330
Means,SeqSimd64,1000000,,,32959000.0,ns,341
Means,SeqSimd64,1000000,,,33978917.0,ns,352
Means,SeqSimd64,1000000,,,35051084.0,ns,363
Means,SeqSimd64,1000000,,,36137084.0,ns,374
Means,SeqSimd64,1000000,,,37292167.0,ns,385
Means,SeqSimd64,1000000,,,38679250.0,ns,396
Means,SeqSimd64,1000000,,,39805917.0,ns,407
Means,SeqSimd64,1000000,,,40889167.0,ns,418
Means,SeqSimd64,1000000,,,41901792.0,ns,429
Means,SeqSimd64,1000000,,,43070583.0,ns,440
Means,SeqSimd64,1000000,,,44026625.0,ns,451
Means,SeqSimd64,1000000,,,45117125.0,ns,462
Means,SeqSimd64,1000000,,,46377208.0,ns,473
Means,SeqSimd64,1000000,,,47276750.0,ns,484
Means,SeqSimd64,1000000,,,48478709.0,ns,495
Means,SeqSimd64,1000000,,,49440625.0,ns,506
Means,SeqSimd64,1000000,,,50453875.0,ns,517
Means,SeqSimd64,1000000,,,51614709.0,ns,528
Means,SeqSimd64,1000000,,,53524750.0,ns,539
Means,SeqSimd64,1000000,,,53755458.0,ns,550
Means,SeqSimd64,1000000,,,55922917.0,ns,561
Means,SeqSimd64,1000000,,,55906791.0,ns,572
Means,SeqSimd64,1000000,,,56956000.0,ns,583
Means,SeqSimd64,1000000,,,58039375.0,ns,594
Means,SeqSimd64,1000000,,,59147250.0,ns,605
Means,SeqSimd64,1000000,,,60414083.0,ns,616
Means,SeqSimd64,1000000,,,61323458.0,ns,627
Means,SeqSimd64,1000000,,,62252250.0,ns,638
Means,SeqSimd64,1000000,,,63397167.0,ns,649
Means,SeqSimd64,1000000,,,64471125.0,ns,660
Means,SeqSimd64,1000000,,,65590292.0,ns,671
Means,SeqSimd64,1000000,,,66663250.0,ns,682
Means,SeqSimd64,1000000,,,67743459.0,ns,693
Means,SeqSimd64,1000000,,,68793625.0,ns,704
Means,SeqSimd64,1000000,,,69718083.0,ns,715
Means,SeqSimd64,1000000,,,70892041.0,ns,726
Means,SeqSimd64,1000000,,,72006292.0,ns,737
Means,SeqSimd64,1000000,,,73161875.0,ns,748
Means,SeqSimd64,1000000,,,74187958.0,ns,759
Means,SeqSimd64,1000000,,,75615541.0,ns,770
Means,SeqSimd64,1000000,,,76771041.0,ns,781
Means,SeqSimd64,1000000,,,77360708.0,ns,792
Means,SeqSimd64,1000000,,,78598083.0,ns,803
Means,SeqSimd64,1000000,,,79462125.0,ns,814
Means,SeqSimd64,1000000,,,80651125.0,ns,825
Means,SeqSimd64,1000000,,,82033167.0,ns,836
Means,SeqSimd64,1000000,,,83133000.0,ns,847
Means,SeqSimd64,1000000,,,83822000.0,ns,858
Means,SeqSimd64,1000000,,,84945459.0,ns,869
Means,SeqSimd64,1000000,,,85894958.0,ns,880
Means,SeqSimd64,1000000,,,87034916.0,ns,891
Means,SeqSimd64,1000000,,,87965000.0,ns,902
Means,SeqSimd64,1000000,,,89145333.0,ns,913
Means,SeqSimd64,1000000,,,90419791.0,ns,924
Means,SeqSimd64,1000000,,,91338667.0,ns,935
Means,SeqSimd64,1000000,,,92454125.0,ns,946
Means,SeqSimd64,1000000,,,93470500.0,ns,957
Means,SeqSimd64,1000000,,,94475083.0,ns,968
Means,SeqSimd64,1000000,,,95706208.0,ns,979
Means,SeqSimd64,1000000,,,96710292.0,ns,990
Means,SeqSimd64,1000000,,,97749917.0,ns,1001
Means,SeqSimd64,1000000,,,98789333.0,ns,1012
Means,SeqSimd64,1000000,,,99935708.0,ns,1023
Means,SeqSimd64,1000000,,,100953042.0,ns,1034
Means,SeqSimd64,1000000,,,102134458.0,ns,1045
Means,SeqSimd64,1000000,,,103237917.0,ns,1056
Means,SeqSimd64,1000000,,,104281667.0,ns,1067
Means,SeqSimd64,1000000,,,105172416.0,ns,1078
Means,SeqSimd64,1000000,,,106448583.0,ns,1089
Means,SeqSimd64,1000000,,,107509500.0,ns,1100
Means,SeqSimd64,10000000,,,1942875.0,ns,2
Means,SeqSimd64,10000000,,,3849333.0,ns,4
Means,SeqSimd64,10000000,,,5806667.0,ns,6
Means,SeqSimd64,10000000,,,7728334.0,ns,8
Means,SeqSimd64,10000000,,,9672250.0,ns,10
Means,SeqSimd64,10000000,,,11637167.0,ns,12
Means,SeqSimd64,10000000,,,13710708.0,ns,14
Means,SeqSimd64,10000000,,,16348834.0,ns,16
Means,SeqSimd64,10000000,,,17334000.0,ns,18
Means,SeqSimd64,10000000,,,19267500.0,ns,20
Means,SeqSimd64,10000000,,,21264125.0,ns,22
Means,SeqSimd64,10000000,,,23184500.0,ns,24
Means,SeqSimd64,10000000,,,25080500.0,ns,26
Means,SeqSimd64,10000000,,,27026416.0,ns,28
Means,SeqSimd64,10000000,,,28994292.0,ns,30
Means,SeqSimd64,10000000,,,31041917.0,ns,32
Means,SeqSimd64,10000000,,,32932916.0,ns,34
Means,SeqSimd64,10000000,,,35005084.0,ns,36
Means,SeqSimd64,10000000,,,36801041.0,ns,38
Means,SeqSimd64,10000000,,,38738500.0,ns,40
Means,SeqSimd64,10000000,,,40561208.0,ns,42
Means,SeqSimd64,10000000,,,42652417.0,ns,44
Means,SeqSimd64,10000000,,,44369916.0,ns,46
Means,SeqSimd64,10000000,,,46592208.0,ns,48
Means,SeqSimd64,10000000,,,48256584.0,ns,50
Means,SeqSimd64,10000000,,,50291917.0,ns,52
Means,SeqSimd64,10000000,,,52290333.0,ns,54
Means,SeqSimd64,10000000,,,54230458.0,ns,56
Means,SeqSimd64,10000000,,,56252292.0,ns,58
Means,SeqSimd64,10000000,,,58212666.0,ns,60
Means,SeqSimd64,10000000,,,60078791.0,ns,62
Means,SeqSimd64,10000000,,,62049792.0,ns,64
Means,SeqSimd64,10000000,,,64040041.0,ns,66
Means,SeqSimd64,10000000,,,66006375.0,ns,68
Means,SeqSimd64,10000000,,,68494625.0,ns,70
Means,SeqSimd64,10000000,,,70446791.0,ns,72
Means,SeqSimd64,10000000,,,72333333.0,ns,74
Means,SeqSimd64,10000000,,,74495667.0,ns,76
Means,SeqSimd64,10000000,,,76390458.0,ns,78
Means,SeqSimd64,10000000,,,78007000.0,ns,80
Means,SeqSimd64,10000000,,,80586125.0,ns,82
Means,SeqSimd64,10000000,,,82330125.0,ns,84
Means,SeqSimd64,10000000,,,84507417.0,ns,86
Means,SeqSimd64,10000000,,,86127042.0,ns,88
Means,SeqSimd64,10000000,,,88175292.0,ns,90
Means,SeqSimd64,10000000,,,90216625.0,ns,92
Means,SeqSimd64,10000000,,,92444875.0,ns,94
Means,SeqSimd64,10000000,,,94631166.0,ns,96
Means,SeqSimd64,10000000,,,96678000.0,ns,98
Means,SeqSimd64,10000000,,,97899875.0,ns,100
Means,SeqSimd64,10000000,,,99440958.0,ns,102
Means,SeqSimd64,10000000,,,101951458.0,ns,104
Means,SeqSimd64,10000000,,,103930333.0,ns,106
Means,SeqSimd64,10000000,,,105789709.0,ns,108
Means,SeqSimd64,10000000,,,107931250.0,ns,110
Means,SeqSimd64,10000000,,,109810125.0,ns,112
Means,SeqSimd64,10000000,,,112016416.0,ns,114
Means,SeqSimd64,10000000,,,113917291.0,ns,116
Means,SeqSimd64,10000000,,,115772417.0,ns,118
Means,SeqSimd64,10000000,,,117506542.0,ns,120
Means,SeqSimd64,10000000,,,119601542.0,ns,122
Means,SeqSimd64,10000000,,,121934375.0,ns,124
Means,SeqSimd64,10000000,,,124806916.0,ns,126
Means,SeqSimd64,10000000,,,125208000.0,ns,128
Means,SeqSimd64,10000000,,,126812583.0,ns,130
Means,SeqSimd64,10000000,,,128932083.0,ns,132
Means,SeqSimd64,10000000,,,130770209.0,ns,134
Means,SeqSimd64,10000000,,,132418459.0,ns,136
Means,SeqSimd64,10000000,,,134418834.0,ns,138
Means,SeqSimd64,10000000,,,136348916.0,ns,140
Means,SeqSimd64,10000000,,,138371458.0,ns,142
Means,SeqSimd64,10000000,,,140961208.0,ns,144
Means,SeqSimd64,10000000,,,142260791.0,ns,146
Means,SeqSimd64,10000000,,,144225583.0,ns,148
Means,SeqSimd64,10000000,,,146235625.0,ns,150
Means,SeqSimd64,10000000,,,148309667.0,ns,152
Means,SeqSimd64,10000000,,,150217125.0,ns,154
Means,SeqSimd64,10000000,,,152052000.0,ns,156
Means,SeqSimd64,10000000,,,154733125.0,ns,158
Means,SeqSimd64,10000000,,,156112000.0,ns,160
Means,SeqSimd64,10000000,,,158363125.0,ns,162
Means,SeqSimd64,10000000,,,159721333.0,ns,164
Means,SeqSimd64,10000000,,,162111875.0,ns,166
Means,SeqSimd64,10000000,,,163750667.0,ns,168
Means,SeqSimd64,10000000,,,166076125.0,ns,170
Means,SeqSimd64,10000000,,,167970250.0,ns,172
Means,SeqSimd64,10000000,,,170191208.0,ns,174
Means,SeqSimd64,10000000,,,171298791.0,ns,176
Means,SeqSimd64,10000000,,,173658292.0,ns,178
Means,SeqSimd64,10000000,,,175975416.0,ns,180
Means,SeqSimd64,10000000,,,178074250.0,ns,182
Means,SeqSimd64,10000000,,,179711084.0,ns,184
Means,SeqSimd64,10000000,,,184716209.0,ns,186
Means,SeqSimd64,10000000,,,184561500.0,ns,188
Means,SeqSimd64,10000000,,,186682667.0,ns,190
Means,SeqSimd64,10000000,,,187404958.0,ns,192
Means,SeqSimd64,10000000,,,190410167.0,ns,194
Means,SeqSimd64,10000000,,,200852166.0,ns,196
Means,SeqSimd64,10000000,,,196027542.0,ns,198
Means,SeqSimd64,10000000,,,198981625.0,ns,200
Means,SeqSimd64,100000000,,,58677084.0,ns,6
Means,SeqSimd64,100000000,,,58994167.0,ns,6
Means,SeqSimd64,100000000,,,58556708.0,ns,6
Means,SeqSimd64,100000000,,,58616208.0,ns,6
Means,SeqSimd64,100000000,,,58535875.0,ns,6
Means,SeqSimd64,100000000,,,59189500.0,ns,6
Means,SeqSimd64,100000000,,,58910167.0,ns,6
Means,SeqSimd64,100000000,,,58682875.0,ns,6
Means,SeqSimd64,100000000,,,58999084.0,ns,6
Means,SeqSimd64,100000000,,,59735625.0,ns,6
Means,SeqSimd64,100000000,,,58955000.0,ns,6
Means,SeqSimd64,100000000,,,58919708.0,ns,6
Means,SeqSimd64,100000000,,,58786750.0,ns,6
Means,SeqSimd64,100000000,,,59538209.0,ns,6
Means,SeqSimd64,100000000,,,58947959.0,ns,6
Means,SeqSimd64,100000000,,,59253334.0,ns,6
Means,SeqSimd64,100000000,,,58804209.0,ns,6
Means,SeqSimd64,100000000,,,58892209.0,ns,6
Means,SeqSimd64,100000000,,,59424875.0,ns,6
Means,SeqSimd64,100000000,,,59536083.0,ns,6
Means,SeqSimd64,100000000,,,58907958.0,ns,6
Means,SeqSimd64,100000000,,,59370000.0,ns,6
Means,SeqSimd64,100000000,,,58887500.0,ns,6
Means,SeqSimd64,100000000,,,59490583.0,ns,6
Means,SeqSimd64,100000000,,,58402500.0,ns,6
Means,SeqSimd64,100000000,,,59570500.0,ns,6
Means,SeqSimd64,100000000,,,59130167.0,ns,6
Means,SeqSimd64,100000000,,,58764958.0,ns,6
Means,SeqSimd64,100000000,,,60318333.0,ns,6
Means,SeqSimd64,100000000,,,58682541.0,ns,6
Means,SeqSimd64,100000000,,,59142708.0,ns,6
Means,SeqSimd64,100000000,,,58632417.0,ns,6
Means,SeqSimd64,100000000,,,58712584.0,ns,6
Means,SeqSimd64,100000000,,,59126709.0,ns,6
Means,SeqSimd64,100000000,,,58612084.0,ns,6
Means,SeqSimd64,100000000,,,58443083.0,ns,6
Means,SeqSimd64,100000000,,,59340750.0,ns,6
Means,SeqSimd64,100000000,,,60296375.0,ns,6
Means,SeqSimd64,100000000,,,58761708.0,ns,6
Means,SeqSimd64,100000000,,,59008125.0,ns,6
Means,SeqSimd64,100000000,,,58854541.0,ns,6
